collection,date_text,date_qualifier,date_single,date_range_end,extent_physical,form,form_authority,form_URI,identifier,language,name 1,name_authority 1,name_authority_URI 1,name_role 1,name_role_URI 1,name 2,name_authority 2,name_role 2,name_role_URI 2,relatedItem@type=host_titlePart,place_of_origin 1,place_of_origin_URI 1,place_of_origin 2,place_of_origin_URL 2,project_title,project_url,note,note 2,record_source,repository,rights,shelf_locator,subject_geographic,subject_geographic_coordinates,subject_geographic_authority,subject_name 1,subject_name_authority 1,subject_name_URI 1,subject_name 2,subject_name_authority,subject_name_URI 2,subject_name 3,subject_name_authority 3,subject_name_URI 3,subject_topical 1,subject_topical_authority 1,subject_topical_URI 1,subject_topical 2,title_initial_article,title_of_work,internet_media_type,digital_origin,item_type,language_of_cataloging,record_origin
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_3948,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Back unavailable (glued to envelope),"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,,,,,,Estes Kefauver in “pokey”,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_3971,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Ohio,http://id.loc.gov/authorities/names/n79049197,,,Estes Kefauver Image Collection,,,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Ohio,"40.25034N, 83.00018W",http://id.loc.gov/authorities/names/n79049197,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,"Estes Kefauver in convertible with Mike DiSalle and MikeTeigham, among others",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_3975,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Cleveland (Ohio),http://id.loc.gov/authorities/names/n79086863,,,Estes Kefauver Image Collection,,Camp. '56 Cleveland Ohio. “Campaign Smile”,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Ohio,"40.25034N, 83.00018W",http://id.loc.gov/authorities/names/n79049197,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver and others outside the “Kefauver Mainstreeter” airline,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,2/15/1956,,1956-02-15,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_3987,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,Cleveland (Ohio),http://id.loc.gov/authorities/names/n79086863,,,Estes Kefauver Image Collection,,Camp. '56 Cleveland Ohio. 2/15/1956,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Ohio,"40.25034N, 83.00018W",http://id.loc.gov/authorities/names/n79049197,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver in cockpit,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4002,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,1956 Campaign,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,,,,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Supporters gather under “Kefauver for President” banner,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4006,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,"1956 Campaign, ""A Natural Course of Events”",,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Supporters pin “Adlai” button to Kefauver's lapel,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4030,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,"Senator Kefauver, Nancy Kefauver and Paul Butler",Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Kefauver, Nancy, 1912-1967",naf,http://id.loc.gov/authorities/names/no2008122950,,,,,,,,,Estes and Nancy Kefauver with Paul Butler,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,9/1/1956,,1956-09-01,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4040,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver talks to press on plane,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4042,zxx,"Rudis, Joe",,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,"Stevenson, Sparkman, Folsom, Kefauver",,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Sparkman, John, 1899-1985",naf,http://id.loc.gov/authorities/names/n79082340,"Stevenson, Adlai E. (Adlai Ewing),1900-1965",naf,http://id.loc.gov/authorities/names/n79055618,,,,,,"Adlai Stevenson, John Sparkman, John Folsom and Estes Kefauver at Knoxville Regional Meeting",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,8/22/1956,,1956-08-22,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4052,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,Sen. Kefauver (At Ceremony) Crowd shot from behind platform for Hometown Boy. 08/22/1956. UTK Library stamp,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,,,,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,"Welcome Home, Kefauver ceremony",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4058,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,Sen. Kefauver,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver with dog beside jet,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4068,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,Howdy folks,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver in crowd of supporters,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4094,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,Happy after results (?),Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Kefauver, Nancy, 1912-1967",naf,http://id.loc.gov/authorities/names/no2008122950,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes and Nancy Kefauver at convention,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4128,zxx,"Taylor, Arnold",,,Creator,http://id.loc.gov/vocabulary/relators/cre,Star Staff,,Creator,http://id.loc.gov/vocabulary/relators/cre,Star,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,,Estes Kefauver Image Collection,,Photo by Star Staff Arnold Taylor,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,Washington (D.C.),"38.89511N, 77.03637W",http://id.loc.gov/authorities/names/n79018774,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,,,,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Estes Kefauver and others at campaign dinner,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4152,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Stevenson, Adlai E. (Adlai Ewing),1900-1965",naf,http://id.loc.gov/authorities/names/n79055618,,,,,,,,,Estes Kefauver and Adlai Stevension publicity photograph,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,1956,,1956,,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4154,zxx,"Evans, Floyd",,,Creator,http://id.loc.gov/vocabulary/relators/cre,Tennessean,,Creator,http://id.loc.gov/vocabulary/relators/cre,Tennessean,,,,,Estes Kefauver Image Collection,,"Floyd Evans, Tennessean",,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Stevenson, Adlai E. (Adlai Ewing),1900-1965",naf,http://id.loc.gov/authorities/names/n79055618,,,,Campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh99004832,,,Adlai Stevenson and Estes Kefauver greeting voters,,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4168,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Kefauver, Estes, 1903-1963",naf,http://id.loc.gov/authorities/names/n79144615,"Stevenson, Adlai E. (Adlai Ewing),1900-1965",naf,http://id.loc.gov/authorities/names/n79055618,,,,,,,,,"Adlai Steveson, Estes Kefauver with California governor Pat Brown and others",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
Estes Kefauver Papers,[1925-1967?],inferred,1925,1967,1 photograph,photographs,aat,http://vocab.getty.edu/aat/300046300,KDP_4180,zxx,unknown,,,Creator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,Estes Kefauver Image Collection,,,Dates inferred from Archival Collection dates,"University of Tennessee, Knoxville. Libraries","University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",MPA.144,,,,"Stevenson, Adlai E. (Adlai Ewing), 1900-1965",naf,http://id.loc.gov/authorities/names/n79055618,,,,,,,,,,,,"Adlai Stevenson at table, embracing child",,reformatted digital,still image,eng,Created and edited in general conformance to MODS Guidelines (Version 3.6).
